;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
2032;7763;172;33;See Peter R. Breggin, MD, Psychiatric Drug Withdrawal: A Guide for Prescribers, Therapists, Patients and Their Families.;psychiatry;NONCRED;ect, brain, damage, injury, become;2020-01-07 08:50:43.487;2020-01-07 08:51:36.879;1;przedawnione informacje;
2033;7764;172;34;ECT is not a last resort because it does not work and can ruin any hope of future recovery.;psychiatry;NONCRED;ect, brain, damage, injury, become;2020-01-04 14:36:20.535;2020-01-04 14:37:11.325;0;jest niezrozumiałe lub niegramatyczne;
2034;7765;172;35;After one or more ECTs, the brain-damaged individual becomes too docile and confused to protest or resist.;psychiatry;NONCRED;ect, brain, damage, injury, become;2019-12-19 19:17:48.064;2019-12-19 19:18:15.279;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2035;7766;172;36;Therefore family members, concerned individuals, advocates, or attorneys must intervene to prevent more extensive injury.;psychiatry;NEU;ect, brain, damage, injury, become;2019-12-19 16:32:41.455;2019-12-19 16:33:05.427;0;;
2036;7767;172;37;No harm will come from stopping shock treatment, but increasing harm will inevitably occur from increasing numbers of ECTs.;psychiatry;CRED;ect, brain, damage, injury, become;2020-01-03 20:36:09.600;2020-01-03 20:36:38.638;0;;
2037;7768;172;38;Because it always becomes involuntary and because it causes severe damage to the brain and mind, ECT should be banned.;psychiatry;NONCRED;ect, brain, damage, injury, become;2019-12-19 19:26:03.649;2019-12-19 19:26:13.804;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2038;7769;172;39;The facts in this report are confirmed by more than 125 scientific articles and other relevant materials at Dr. Peter Breggin’s “ECT Resources Center” which is available free of charge online at www.ectresources.org.;psychiatry;CRED;ect, brain, damage, injury, become;2019-12-19 17:49:07.804;2019-12-19 17:49:24.432;0;;
2039;7770;172;40;A table of contents is provided with extensive search terms such as “memory loss” and “brain damage.”;psychiatry;NEU;ect, brain, damage, injury, become;2019-12-19 19:20:24.953;2019-12-19 19:20:39.331;0;;
2040;7771;173;1;Antibiotics aren’t always necessary for ear infections.;children_antibiotics;CRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:36:11.422;2019-12-15 11:36:15.152;0;;
2041;7772;173;2;In fact, overuse of antibiotics for children’s ear infections is a leading cause of gut dysbiosis and antibiotic-resistant infections.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2020-01-12 18:14:15.986;2020-01-12 18:14:32.800;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2042;7776;173;6;Simply put — many parents (myself included, once upon a time) often feel more at ease with a prescription for antibiotics than they do with trusting natural remedies.;children_antibiotics;CRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:53:49.215;2019-12-15 10:53:58.364;0;;
2043;7777;173;7;Yet, in 2013, the American Academy of Pediatrics revised their diagnosis and treatment standards for acute otitis media (AOM).;children_antibiotics;CRED;ear, infection, oil, peroxide, remedy;2019-12-15 12:28:57.053;2019-12-15 12:29:01.142;0;;
2044;7779;173;9;Absolutely not!;children_antibiotics;NEU;ear, infection, oil, peroxide, remedy;2019-12-15 09:23:39.589;2019-12-15 09:23:44.108;0;;
2045;7784;173;14;Ear infections are painful, often cause fevers, and if left untreated, can progress until there is a loss of hearing and possibly permanent damage to the ear..;children_antibiotics;CRED;ear, infection, oil, peroxide, remedy;2019-12-15 09:52:25.212;2019-12-15 09:52:31.959;0;;
2046;7786;173;16;There are infections of all sorts that are stubborn and resist natural remedies..;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2020-01-12 18:18:32.294;2020-01-12 18:18:49.521;0;;
2047;7787;173;17;So what are the facts?;children_antibiotics;NEU;ear, infection, oil, peroxide, remedy;2019-12-15 08:55:23.705;2019-12-15 08:55:40.912;1;;
2048;7788;173;18;There are infections of all sorts that are stubborn and respond better to natural remedies than they do to allopathic treatment.. Knowing the facts, I also have Killer Momma Intuition when it comes to my kids.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:06:41.707;2019-12-15 11:08:15.164;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2049;7790;173;20;I can hear their voices say “Mommy!” from across a crowded room.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 12:06:03.167;2019-12-15 12:06:23.811;2;ma charakter anegdoty lub plotki;
2050;7792;173;22;If I slam on my brakes while driving, I instinctively move my arm toward them to block them from danger.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:58:36.876;2019-12-15 08:58:55.521;1;ma charakter anegdoty lub plotki;
2051;7793;173;23;These instincts allow me to make the best decisions for my kids, even when those decisions may not make sense to the world around me.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:50:01.654;2019-12-15 10:50:28.574;0;ma charakter anegdoty lub plotki;
2052;7796;173;26;Armed with facts and my instincts, I have pursued natural and holistic healthcare and remedies for my family for about six years now.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:57:05.293;2019-12-15 08:57:20.803;1;ma charakter anegdoty lub plotki;
2053;7801;173;31;Ear infections are one of the easiest maladies to treat naturally and at home, however.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:34:46.383;2019-12-15 11:35:15.293;1;ma charakter anegdoty lub plotki;
2054;7802;173;32;If you suspect an ear infection and still feel a trip to the doctor is necessary, by all means, go!;children_antibiotics;CRED;ear, infection, oil, peroxide, remedy;2020-01-12 18:22:44.337;2020-01-12 18:22:50.840;0;;
2055;7803;173;33;But before you fill that prescription for antibiotics for yourself or your child, give some proven, natural remedies a try.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:15:05.624;2019-12-15 11:15:48.317;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2056;7804;173;34;Here are five natural, no-antibiotic treatments for ear infections that work: Something as simple and cheap as good, ol’ hydrogen peroxide is how we have healed many an ear infection in our house.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 12:10:16.756;2019-12-15 12:10:31.008;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2057;7806;173;36;If you’re going to be administering H2O2 to a child, have them lie on their side in your lap with the infected ear facing up.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:16:02.727;2019-12-15 11:16:51.076;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2058;7813;173;43;Then have them turn over and allow the peroxide to flow out onto a towel.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:51:36.919;2019-12-15 08:52:03.907;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2059;7814;173;44;Repeat this three or four times a day for several days.;children_antibiotics;NEU;ear, infection, oil, peroxide, remedy;2019-12-15 13:19:54.382;2019-12-15 13:19:58.054;0;;
2060;7817;173;47;Hydrogen peroxide is so effective, I almost never have to reach for another remedy for a mild ear infection.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 12:32:36.141;2019-12-15 12:32:42.964;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2061;7818;173;48;If you wish to attack an ear infection with a full-on natural antibiotic, garlic oil is a powerful remedy.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2020-01-12 18:39:54.694;2020-01-12 18:40:15.727;1;ma charakter anegdoty lub plotki;
2062;7821;173;51;You can purchase a ready-made garlic oil that is specifically for this purpose.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:05:50.351;2019-12-15 11:06:05.590;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
2063;7822;173;52;These are often mixed with other herbs, such as mullein or goldenseal.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 13:17:13.066;2019-12-15 13:17:24.877;1;ma charakter anegdoty lub plotki;
2064;7826;173;56;Homemade Garlic Oil: A Natural Remedy For Ear Infections Combine the garlic with olive oil in a small, glass dish.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 09:20:58.440;2019-12-15 09:21:07.523;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2065;7827;173;57;Allow the garlic to “steep” in the olive oil and release its healing properties for 2 to 4 hours.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 13:45:02.789;2019-12-15 13:45:19.423;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2066;7828;173;58;This retains all the benefits of raw garlic, plus olive oil is soothing to any inflammation in the ears.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:41:23.802;2019-12-15 08:41:36.699;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2067;7829;173;59;Strain the oil, then place 2 or 3 drops in the infected ear.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:47:26.411;2019-12-15 10:47:35.505;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2068;7830;173;60;You can do this up to 4 times per day.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 09:16:31.503;2019-12-15 09:16:49.866;2;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2069;7831;173;61;Use more olive oil — 2 tablespoons — for very small children so that it is not quite as concentrated.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:59:49.006;2019-12-15 09:00:11.565;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2070;7833;173;63;Colloidal silver essentially cuts off the oxygen supply of infections, thereby making it very difficult for them to remain alive or spread.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:04:40.811;2019-12-15 11:05:02.545;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2071;7834;173;64;The process of treating an ear infection with colloidal silver is very similar to hydrogen peroxide.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:22:31.941;2019-12-15 10:22:46.717;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2072;7836;173;66;Using colloidal silver in both ears will help prevent the spread of the infection to the other ear, which often happens.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 11:43:59.161;2019-12-15 11:44:06.469;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
2073;7838;173;68;A couple of summers ago, our kids got swimmer’s ear several times, and colloidal silver was the only remedy that was able to knock it out.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:37:18.942;2019-12-15 10:37:35.437;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2074;7839;173;69;You should never put essential oils inside the ear canal.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2020-01-12 18:22:51.881;2020-01-12 18:23:12.527;1;ma charakter anegdoty lub plotki;
2075;7841;173;71;For all ages, lavender oil can be applied to the back side of the ear, behind the lobe, from the soft spot all the way up the bone that runs behind the ear.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 08:38:52.641;2019-12-15 08:39:17.857;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2076;7842;173;72;Massaging the side of the neck and in front of the ear toward the cheek with soothing EOs can also be helpful.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 10:37:59.816;2019-12-15 10:38:17.571;1;zawiera argument, który jest bardzo słaby/nieistotny w kontekście omawianego tematu,stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
2077;7843;173;73;Oils that work best for this purpose include rosemary, tea tree (melaleuca), and of course, lavender.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 13:04:36.475;2019-12-15 13:04:51.049;1;zawiera argument, który jest bardzo słaby/nieistotny w kontekście omawianego tematu,ma charakter anegdoty lub plotki;
2078;7847;173;77;Oregano oil is a powerful, natural antibiotic that works on stubborn infections.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 13:17:56.489;2019-12-15 13:18:01.704;0;ma charakter anegdoty lub plotki;
2079;7850;173;80;For adults, however, 1 or 2 drops of oregano essential oil can be placed in a gel capsule with a small amount of fractionated coconut oil and taken up to twice daily.;children_antibiotics;NONCRED;ear, infection, oil, peroxide, remedy;2019-12-15 13:37:45.067;2019-12-15 13:37:59.067;0;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii,ma charakter anegdoty lub plotki;
